elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043
66,7056,Dawick Street,0,78,All,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0
67,7056,Dawick Street,78,88,All,8,9,10,11,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5,6,7
68,28,Stirrup Lane,0,261,All,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1
69,29,Riroriro Road,0,122,All,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0
70,29,Riroriro Road,122,139,All,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5,6,7,8,9,10,11
71,30,Curly McLeod Way,0,69,All,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2,3
72,30,Curly McLeod Way,69,82,All,39,40,41,42,43,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
73,32,Karearea Lane,0,56,All,28,29,30,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
74,32,Karearea Lane,84,154,All,28,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0
75,32,Karearea Lane,154,820,All,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2,3
76,32,Karearea Lane,820,1262,All,7,8,9,10,11,12,13,0,1,2,3,4,5,6,7,8,9,10,11,12,13
77,33,Okoare Lane,0,58,All,6,7,8,9,10,11,12,13,14,15,0,1,2,3,4,5,6,7,8,9,10
78,35,Leicester Place,0,660,All,2,3,4,5,6,7,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10
79,36,Paneika Lane,0,370,All,5,6,7,8,9,10,11,12,13,14,15,16,17,0,1,2,3,4,5,6,7
80,36,Paneika Lane,370,391,All,20,21,22,23,24,25,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
81,36,Paneika Lane,391,520,All,3,4,5,6,7,8,9,10,11,12,13,0,1,2,3,4,5,6,7,8,9
82,37,Freemason Avenue,0,149,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0
83,37,Freemason Avenue,149,172,All,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5
84,37,Freemason Avenue,172,362,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1
85,38,Tyler Place,0,279,All,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2
86,38,Tyler Place,279,322,All,32,33,34,35,36,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
87,38,Tyler Place,322,334,All,7,8,9,10,11,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
88,38,Tyler Place,334,389,All,32,33,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2,3
89,39,Ashlar Court,0,251,All,23,24,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2
90,40,Bravery Road,0,278,All,14,15,16,17,18,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
91,41,Huamanu Street,0,116,All,36,37,38,39,40,41,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
92,41,Huamanu Street,116,134,All,9,10,11,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5,6,7,8
93,1092,Bronte Road East,0,156,All,20,21,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2
94,1092,Bronte Road East,156,183,All,22,23,24,25,26,27,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
95,42,Te Manaki Street,0,377,All,18,19,20,21,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0
96,44,Dickins Lane,0,474,All,2,3,4,5,6,7,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10
97,44,Dickins Lane,474,1091,All,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2,3,4,5,6
98,43,Infantry Lane,0,95,All,19,20,21,22,23,24,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
99,45,Chatfield Lane,0,83,All,11,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5,6,7,8,9,10
100,20,Burkes Creek Road,765,1789,All,12,13,14,15,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6
101,38,Tyler Place,279,322,All,32,33,34,35,36,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
102,1037,Epiha Road Upper,0,415,All,10,11,12,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7
103,37,Freemason Avenue,172,362,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5
104,43,Infantry Lane,0,95,All,19,20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,0,1,0,1,2
105,8,Tarras Road,86,120,All,12,13,14,15,16,17,18,0,1,2,3,4,5,6,7,8,9,10,11,12,13
106,23,Apple Orchard Lane,0,185,All,37,38,39,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6
107,9339,Weston Way,814,886,All,22,23,24,0,1,2,3,4,5,6,7,0,1,2,3,4,5,6,7,8,9
108,8,Tarras Road,86,120,All,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5,6,7,8,9,10,11
109,38,Tyler Place,334,389,All,32,33,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7
110,38,Tyler Place,322,334,All,7,8,9,10,11,12,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12
111,32,Karearea Lane,154,820,All,16,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2
112,12,Kriletich Drive,0,263,All,35,36,37,38,0,1,2,3,4,5,6,7,8,9,10,11,12,13,0,1,2
113,917,Port Street East,2120,2350,All,16,17,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7
114,9339,Weston Way,3398,3457,All,19,20,21,22,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1
115,9339,Weston Way,1051,1219,All,16,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5
116,19,Elm Close,0,82,All,6,7,8,9,10,11,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12
117,15,Fendall Close,0,438,All,11,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,0,1
118,30,Curly McLeod Way,69,82,All,39,40,41,42,43,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
119,6,Croatia Avenue,0,42,All,9,10,11,12,13,0,1,2,3,4,5,6,7,8,9,10,0,1,0,1,2
120,16,Sarah Lane,0,515,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1
121,30,Curly McLeod Way,69,82,All,39,40,41,42,43,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
122,32,Karearea Lane,820,1262,All,7,8,9,10,11,12,13,0,1,2,3,4,5,6,7,8,9,10,11,12,13
123,20,Burkes Creek Road,765,1789,All,12,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,0
124,32,Karearea Lane,154,820,All,16,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2
125,9339,Weston Way,1237,1589,All,16,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,0,1
126,20,Burkes Creek Road,765,1789,All,12,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,0
127,29,Riroriro Road,122,139,All,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5,6,7,8,9,10,11
128,9339,Weston Way,1589,1999,All,16,17,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,0
129,20,Burkes Creek Road,549,697,All,12,13,14,15,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6
130,1092,Bronte Road East,156,183,All,22,23,24,25,26,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
131,917,Port Street East,2120,2350,All,16,17,18,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0
132,1,Conifer Close,0,378,All,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2,3,4
133,20,Burkes Creek Road,549,697,All,12,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,0
134,9339,Weston Way,2696,3114,All,16,17,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,0
135,21,Tapeka Heights Lane,0,277,All,17,18,19,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1
136,10,Upper Ahu Ahu Road,46,68,All,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
137,26,Stud Road,0,205,All,9,10,11,12,13,14,0,1,2,3,4,5,6,7,8,9,10,11,0,1,2
138,1038,Gossey Drive North,1319,1723,All,10,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5
139,917,Port Street East,21,396,All,1,2,3,4,5,6,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12
140,11,Lower Ahu Ahu Road,158,179,All,8,9,10,11,12,13,14,15,16,17,18,0,1,2,3,4,5,6,7,8,9
141,1037,Epiha Road Upper,0,415,All,10,11,12,13,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6
142,41,Huamanu Street,0,116,All,36,37,38,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
143,41,Huamanu Street,0,116,All,36,37,38,39,40,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
144,16,Sarah Lane,0,515,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1
145,36,Paneika Lane,370,391,All,20,21,22,23,24,25,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
146,9339,Weston Way,1999,2369,All,16,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5
147,1092,Bronte Road East,0,156,All,20,21,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2
148,42,Te Manaki Street,0,377,All,18,19,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7
149,974,Railway Terrace East,0,730,All,10,11,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0
150,29,Riroriro Road,122,139,All,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
151,9339,Weston Way,3457,3675,All,16,17,18,19,20,21,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
152,15,Fendall Close,643,736,All,7,8,9,10,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2
153,974,Railway Terrace East,0,730,All,10,11,12,13,14,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
154,33,Okoare Lane,0,58,All,6,7,8,9,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,0,1
155,37,Freemason Avenue,0,149,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5
156,35,Leicester Place,0,660,All,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,0,1
157,30,Curly McLeod Way,0,69,All,17,18,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2
158,25,Founders Lane,0,597,All,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2,3,4,5,6,7
159,36,Paneika Lane,391,520,All,3,4,5,6,7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
160,35,Leicester Place,0,660,All,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,0,1
161,43,Infantry Lane,0,95,All,19,20,21,22,23,24,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
162,29,Riroriro Road,0,122,All,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,0,1
163,15,Fendall Close,736,814,All,22,0,1,2,3,4,5,6,7,8,0,0,1,2,3,4,5,6,7,8,9
164,9339,Weston Way,965,1051,All,11,12,13,14,15,16,17,0,0,1,2,3,4,5,6,7,8,9,0,1,2
165,23,Apple Orchard Lane,0,185,All,37,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,0,1
166,32,Karearea Lane,84,154,All,28,29,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7
167,9339,Weston Way,2385,2696,All,16,17,0,1,2,3,4,5,6,7,8,9,10,11,0,1,2,3,4,5,6
168,28,Stirrup Lane,0,261,All,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1
169,1013,Brook Street North,0,220,All,20,21,22,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1
170,7056,Dawick Street,78,88,All,8,9,10,11,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5,6,7
171,10,Upper Ahu Ahu Road,46,68,All,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
172,32,Karearea Lane,0,56,All,28,29,30,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2,3,4
173,20,Burkes Creek Road,765,1789,All,12,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5
174,16,Sarah Lane,0,515,All,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2,3
175,1,Conifer Close,0,378,All,10,11,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2
176,9,Kowhai Glen,0,305,All,34,35,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7
177,1,Conifer Close,0,378,All,10,11,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7
178,30,Curly McLeod Way,0,69,All,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,0,1
179,36,Paneika Lane,0,370,All,5,6,7,8,9,10,11,12,13,0,1,2,3,4,5,6,7,8,9,10,11
180,917,Port Street East,0,21,All,19,20,21,22,23,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
181,3,Matai Way,0,557,All,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2,3
182,38,Tyler Place,322,334,All,7,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
183,1037,Epiha Road Upper,0,415,All,10,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,0
184,917,Port Street East,1340,1431,All,19,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,1
185,917,Port Street East,21,396,All,1,2,3,4,5,6,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12
186,29,Riroriro Road,0,122,All,8,9,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1
187,23,Apple Orchard Lane,0,185,All,37,38,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7
188,9339,Weston Way,886,939,All,11,12,13,14,15,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5
189,4,Highfield Drive,0,71,All,16,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2
190,29,Riroriro Road,0,122,All,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0
191,38,Tyler Place,334,389,All,32,33,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6,7
192,13,Puriri Dale Way,0,293,All,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2,3
193,917,Port Street East,1431,2115,All,16,17,18,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6
194,917,Port Street East,21,396,All,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2,3,4,5,6
195,974,Railway Terrace East,0,730,All,10,11,12,0,1,2,3,4,5,6,7,8,9,10,0,1,0,1,2,3,4
196,37,Freemason Avenue,149,172,All,6,7,8,9,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
197,9339,Weston Way,1051,1219,All,16,17,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4
198,917,Port Street East,2120,2350,All,16,17,18,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
199,9339,Weston Way,1589,1999,All,16,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,0,1
200,917,Port Street East,874,1340,All,19,20,21,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6
201,20,Burkes Creek Road,697,765,All,10,11,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13
202,18,Monaghan Way,0,80,All,6,7,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0
203,6,Croatia Avenue,42,76,All,39,40,41,42,43,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
204,21,Tapeka Heights Lane,0,277,All,17,18,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,1,2,3
205,36,Paneika Lane,0,370,All,5,6,7,8,9,10,11,12,13,0,1,2,3,4,5,6,7,8,9,10,11
206,38,Tyler Place,279,322,All,32,33,34,35,36,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
207,917,Port Street East,0,21,All,19,20,21,22,23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
208,917,Port Street East,0,21,All,19,20,21,22,23,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
209,37,Freemason Avenue,149,172,All,6,7,8,9,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
210,20,Burkes Creek Road,697,765,All,10,11,12,13,14,0,1,2,3,4,5,6,7,0,1,2,3,4,5,6,7
211,38,Tyler Place,279,322,All,32,33,34,35,36,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
212,20,Burkes Creek Road,697,765,All,10,11,12,13,14,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
213,10,Upper Ahu Ahu Road,0,46,All,17,18,19,20,21,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
214,9339,Weston Way,2385,2696,All,16,17,0,1,2,3,4,5,6,7,8,0,1,2,3,4,5,6,7,8,0
215,20,Burkes Creek Road,0,21,All,10,11,12,13,14,0,1,2,3,4,5,6,0,0,1,2,3,4,5,6,7
216,8,Tarras Road,86,120,All,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10,11,12,0,1,2
217,20,Burkes Creek Road,0,21,All,10,11,12,13,14,0,1,2,3,4,5,6,0,0,1,2,3,4,5,6,7
218,12,Kriletich Drive,0,263,All,35,36,37,38,0,1,2,3,4,5,6,7,8,9,10,11,12,13,0,1,2
219,25,Founders Lane,0,597,All,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,0,1
220,9,Kowhai Glen,0,305,All,34,35,36,37,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
221,3,Matai Way,0,557,All,19,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1,2
222,15,Fendall Close,438,585,All,7,8,9,10,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6
223,11,Lower Ahu Ahu Road,0,158,All,8,9,10,11,0,1,2,3,4,5,6,7,8,9,10,0,1,0,1,2,3
224,38,Tyler Place,334,389,All,32,33,34,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3,4,5,6
225,10,Upper Ahu Ahu Road,0,46,All,17,18,19,20,21,22,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12
226,15,Fendall Close,0,438,All,11,12,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4
