elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
10,8,Tarras Road,86,120,All,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01,19_1_125.01
11,9,Kowhai Glen,0,305,All,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67,34_1_123.67
12,1037,Epiha Road Upper,0,415,All,10_1_119.63,10_1_119.63,10_1_119.63,10_1_119.63,10_1_119.63,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81,4.39_1_59.81
13,1038,Gossey Drive North,1319,1723,All,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,10_1_119.55,4.02_1_54.84
14,10,Upper Ahu Ahu Road,0,46,All,14.02_1_124.45,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98,8.86_1_69.98
15,10,Upper Ahu Ahu Road,46,68,All,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45,12.45_1_124.45
16,11,Lower Ahu Ahu Road,0,158,All,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32,8.92_1_122.32
17,11,Lower Ahu Ahu Road,158,179,All,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32,19_1_122.32
18,12,Kriletich Drive,0,263,All,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01,20_0.5_150.01
19,917,Port Street East,0,21,All,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95
20,917,Port Street East,21,396,All,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95,10.67_1_133.95
21,917,Port Street East,396,874,All,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95,19_1_133.95
22,917,Port Street East,874,1340,All,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83,19.04_1_133.83
23,917,Port Street East,1340,1431,All,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31,19.04_1_134.31
24,917,Port Street East,1431,2115,All,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2,16.17_1_135.2
25,917,Port Street East,2120,2350,All,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2,16.22_1_135.2
26,13,Puriri Dale Way,0,293,All,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57,18_1_115.57
27,15,Fendall Close,0,438,All,11.05_1_116.86,11.05_1_116.86,11.05_1_116.86,11.05_1_116.86,11.05_1_116.86,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51,4.14_1_56.51
28,15,Fendall Close,438,585,All,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2,8.63_1_130.2
29,15,Fendall Close,585,643,All,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2,15.62_1_130.2
30,15,Fendall Close,643,736,All,7.53_1_112.91,7.53_1_112.91,7.53_1_112.91,7.53_1_112.91,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6,3.78_1_51.6
31,15,Fendall Close,736,814,All,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,22_1_112.64,0.32_1_48.05,2.22_1_47.66,2.22_1_47.66,2.22_1_47.66
32,9339,Weston Way,814,886,All,22_1_109.81,22_1_109.81,22_1_109.81,22_1_109.81,0.32_1_48.11,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12,6.49_1_108.12
33,9339,Weston Way,886,939,All,11_1_109.86,11_1_109.86,11_1_109.86,11_1_109.86,11_1_109.86,11_1_109.86,11_1_109.86,9.32_1_107.48,9.32_1_107.48,9.32_1_107.48,9.32_1_107.48,9.32_1_107.48,9.32_1_107.48,9.32_1_107.48,9.32_1_107.48,9.32_1_107.48
34,9339,Weston Way,965,1051,All,13.18_1_109.86,13.18_1_109.86,13.18_1_109.86,13.18_1_109.86,13.18_1_109.86,13.18_1_109.86,13.18_1_109.86,13.18_1_109.86,7.86_1_107.14,7.86_1_107.14,7.86_1_107.14,7.86_1_107.14,7.86_1_107.14,7.86_1_107.14,7.86_1_107.14,7.86_1_107.14
35,9339,Weston Way,1051,1219,All,16_1_109.86,16_1_109.86,16_1_109.86,16_1_109.86,16_1_109.86,16_1_109.86,3.48_1_47.43,3.48_1_47.43,3.48_1_47.43,3.48_1_47.43,3.48_1_47.43,3.48_1_47.43,3.48_1_47.43,3.48_1_47.43,3.48_1_47.43,3.48_1_47.43
36,9339,Weston Way,1237,1589,All,16_1_108.52,16_1_108.52,16_1_108.52,16_1_108.52,16_1_108.52,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28,3.39_1_46.28
37,9339,Weston Way,1589,1999,All,16_1_108.51,16_1_108.51,16_1_108.51,16_1_108.51,16_1_108.51,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27,3.39_1_46.27
38,9339,Weston Way,1999,2369,All,16_1_116.49,16_1_116.49,16_1_116.49,16_1_116.49,16_1_116.49,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62,4.08_1_55.62
39,9339,Weston Way,2385,2696,All,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,0.71_1_53.17,3.52_1_52.84,3.52_1_52.84,3.52_1_52.84
40,9339,Weston Way,2696,3114,All,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116,16.01_1_116
41,9339,Weston Way,3114,3398,All,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59,16_1_118.59
42,9339,Weston Way,3398,3457,All,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,19_1_126.06,12.32_1_123.19,12.32_1_123.19,12.32_1_123.19,12.32_1_123.19
43,9339,Weston Way,3457,3675,All,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64,19_1_128.64
44,9167,Foxglove Drive,0,668,All,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02,19_1_137.02
45,16,Sarah Lane,0,515,All,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51,16_1_119.51
46,17,Ash Drive,0,318,All,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,9.04_1_113,0.66_1_49.26
47,18,Monaghan Way,0,80,All,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99,13.3_1_132.99
48,1035,Cousins Avenue East,0,61,All,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25,28_1_128.25
49,19,Elm Close,0,82,All,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41,5.99_1_122.41
50,19,Elm Close,82,101,All,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41,8.16_1_122.41
51,20,Burkes Creek Road,0,21,All,10_1_118.57,10_1_118.57,10_1_118.57,10_1_118.57,10_1_118.57,10_1_118.57,10_1_118.57,10_1_118.57,10_1_118.57,4.2_1_57.21,4.2_1_57.21,4.2_1_57.21,4.2_1_57.21,4.2_1_57.21,4.2_1_57.21,4.2_1_57.21
52,20,Burkes Creek Road,21,520,All,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39,10_1_118.39
53,20,Burkes Creek Road,549,697,All,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88,9.64_1_119.88
54,20,Burkes Creek Road,697,765,All,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88,12.79_1_119.88
55,20,Burkes Creek Road,765,1789,All,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59,9.62_1_119.59
56,21,Tapeka Heights Lane,0,277,All,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37,17_1_112.37
57,22,Sir John McKenzie Drive,0,530,All,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89,7.98_1_121.89
58,23,Apple Orchard Lane,0,185,All,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39,37_1_123.39
59,974,Railway Terrace East,0,730,All,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6,14.25_1_133.6
60,24,George Noble Road,0,272,All,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55,9.35_1_117.55
61,24,George Noble Road,272,286,All,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33,19_1_118.33
62,25,Founders Lane,0,597,All,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54,14.11_1_117.54
63,26,Stud Road,0,205,All,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52,10.97_1_117.52
64,27,Gallop Lane,0,116,All,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37,9.05_1_123.37
65,27,Gallop Lane,116,136,All,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37,19_1_123.37
66,7056,Dawick Street,0,78,All,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07,9.1_1_124.07
67,7056,Dawick Street,78,88,All,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07,19_1_124.07
68,28,Stirrup Lane,0,261,All,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59,8.55_1_116.59
69,29,Riroriro Road,0,122,All,8.98_1_123.14,8.98_1_123.14,8.98_1_123.14,8.98_1_123.14,8.98_1_123.14,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72,8.45_1_66.72
70,29,Riroriro Road,122,139,All,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23,19_1_124.23
71,30,Curly McLeod Way,0,69,All,10.1_1_125.66,10.1_1_125.66,10.1_1_125.66,10.1_1_125.66,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46,9.05_1_71.46
72,30,Curly McLeod Way,69,82,All,39_1_125.66,39_1_125.66,39_1_125.66,39_1_125.66,39_1_125.66,39_1_125.66,39_1_125.66,3.33_1_124.73,13.29_1_124.6,13.29_1_124.6,13.29_1_124.6,13.29_1_124.6,13.29_1_124.6,13.29_1_124.6,13.29_1_124.6,13.29_1_124.6
73,32,Karearea Lane,0,56,All,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,28_1_125.69,3.27_1_122.7,13.06_1_122.45,13.06_1_122.45,13.06_1_122.45
74,32,Karearea Lane,84,154,All,28_1_125.69,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44,15.89_1_125.44
75,32,Karearea Lane,154,820,All,1_2.75_120.31,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09,7.99_1_63.09
76,32,Karearea Lane,820,1262,All,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42,9.64_1_131.42
77,33,Okoare Lane,0,58,All,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09,12.31_1_123.09
78,35,Leicester Place,0,660,All,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77,12.78_1_112.77
79,36,Paneika Lane,0,370,All,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52,19.75_1_118.52
80,36,Paneika Lane,370,391,All,20_1_118.52,20_1_118.52,20_1_118.52,20_1_118.52,20_1_118.52,20_1_118.52,20_1_118.52,20_1_118.52,20_1_118.52,20_1_118.52,7.26_1_57.28,7.26_1_57.28,7.26_1_57.28,7.26_1_57.28,7.26_1_57.28,7.26_1_57.28
81,36,Paneika Lane,391,520,All,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52,11.06_1_118.52
82,37,Freemason Avenue,0,149,All,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99,16_1_121.99
